id=13;time=2016-06-29 14:39:32;t1=17.19;t2=22.94;v=154;milli=332746446;
id=13;time=2016-06-29 14:40:03;t1=17.19;t2=22.94;v=154;milli=332777347;
id=13;time=2016-06-29 14:40:35;t1=17.19;t2=22.94;v=154;milli=332808247;
id=13;time=2016-06-29 14:41:06;t1=17.19;t2=22.94;v=154;milli=332839148;
id=13;time=2016-06-29 14:41:37;t1=17.19;t2=22.94;v=154;milli=332870048;
id=13;time=2016-06-29 14:42:09;t1=17.19;t2=22.94;v=154;milli=332900954;
id=13;time=2016-06-29 14:42:40;t1=17.25;t2=22.94;v=154;milli=332931856;
id=13;time=2016-06-29 14:43:12;t1=17.25;t2=22.94;v=154;milli=332962757;
id=13;time=2016-06-29 14:43:43;t1=17.19;t2=22.94;v=154;milli=332993658;
id=13;time=2016-06-29 14:44:14;t1=17.19;t2=23.00;v=154;milli=333024561;
id=13;time=2016-06-29 14:44:46;t1=17.19;t2=22.94;v=154;milli=333055463;
id=13;time=2016-06-29 14:45:17;t1=17.13;t2=22.94;v=154;milli=333086364;
id=13;time=2016-06-29 14:45:48;t1=17.13;t2=22.94;v=154;milli=333117271;
id=13;time=2016-06-29 14:46:20;t1=17.13;t2=22.88;v=154;milli=333148170;
id=13;time=2016-06-29 14:46:51;t1=17.13;t2=22.94;v=154;milli=333179071;
id=13;time=2016-06-29 14:47:23;t1=17.13;t2=22.88;v=154;milli=333209971;
id=13;time=2016-06-29 14:47:54;t1=17.06;t2=22.88;v=154;milli=333240871;
id=13;time=2016-06-29 14:48:25;t1=17.06;t2=22.88;v=154;milli=333271771;
id=13;time=2016-06-29 14:48:57;t1=17.06;t2=22.88;v=154;milli=333302672;
id=13;time=2016-06-29 14:49:28;t1=17.06;t2=22.81;v=154;milli=333333576;
id=13;time=2016-06-29 14:49:59;t1=17.06;t2=22.88;v=154;milli=333364475;
id=13;time=2016-06-29 14:50:31;t1=17.06;t2=22.88;v=154;milli=333395376;
id=13;time=2016-06-29 14:51:02;t1=17.06;t2=22.88;v=154;milli=333426277;
id=13;time=2016-06-29 14:51:34;t1=17.06;t2=22.88;v=154;milli=333457177;
id=13;time=2016-06-29 14:52:05;t1=17.00;t2=22.81;v=153;milli=333488077;
id=13;time=2016-06-29 14:52:36;t1=17.00;t2=22.81;v=154;milli=333518977;
id=13;time=2016-06-29 14:53:08;t1=17.00;t2=22.81;v=154;milli=333549882;
id=13;time=2016-06-29 14:53:39;t1=17.00;t2=22.81;v=154;milli=333580782;
id=13;time=2016-06-29 14:54:10;t1=17.00;t2=22.75;v=154;milli=333611682;
id=13;time=2016-06-29 14:54:42;t1=17.00;t2=22.81;v=154;milli=333642582;
id=13;time=2016-06-29 14:55:13;t1=16.94;t2=22.81;v=154;milli=333673483;
id=13;time=2016-06-29 14:55:45;t1=17.00;t2=22.81;v=154;milli=333704384;
id=13;time=2016-06-29 14:56:16;t1=17.00;t2=22.81;v=154;milli=333735283;
id=13;time=2016-06-29 14:56:47;t1=17.00;t2=22.75;v=154;milli=333766188;
id=13;time=2016-06-29 14:57:19;t1=17.00;t2=22.75;v=154;milli=333797088;
id=13;time=2016-06-29 14:57:50;t1=17.00;t2=22.75;v=153;milli=333827989;
id=13;time=2016-06-29 14:58:21;t1=17.00;t2=22.75;v=154;milli=333858888;
id=13;time=2016-06-29 14:58:53;t1=17.06;t2=22.75;v=154;milli=333889789;
id=13;time=2016-06-29 14:59:24;t1=17.06;t2=22.69;v=154;milli=333920689;
id=13;time=2016-06-29 14:59:55;t1=17.06;t2=22.69;v=154;milli=333951589;
id=13;time=2016-06-29 15:00:27;t1=17.00;t2=22.69;v=153;milli=333982493;
id=13;time=2016-06-29 15:00:58;t1=17.06;t2=22.69;v=154;milli=334013394;
id=13;time=2016-06-29 15:01:30;t1=17.06;t2=22.69;v=154;milli=334044294;
id=13;time=2016-06-29 15:02:01;t1=17.00;t2=22.69;v=153;milli=334075194;
id=13;time=2016-06-29 15:02:32;t1=17.00;t2=22.69;v=153;milli=334106095;
id=13;time=2016-06-29 15:03:04;t1=17.06;t2=22.69;v=154;milli=334136995;
id=13;time=2016-06-29 15:03:35;t1=17.13;t2=22.69;v=154;milli=334167896;
id=13;time=2016-06-29 15:04:06;t1=17.13;t2=22.75;v=154;milli=334198799;
id=13;time=2016-06-29 15:04:38;t1=17.13;t2=22.81;v=154;milli=334229700;
id=13;time=2016-06-29 15:05:09;t1=17.13;t2=22.81;v=154;milli=334260600;
id=13;time=2016-06-29 15:05:41;t1=17.13;t2=22.81;v=154;milli=334291501;
id=13;time=2016-06-29 15:06:12;t1=17.13;t2=22.88;v=154;milli=334322400;
id=13;time=2016-06-29 15:06:43;t1=17.13;t2=22.88;v=154;milli=334353301;
id=13;time=2016-06-29 15:07:15;t1=17.13;t2=22.94;v=154;milli=334384201;
id=13;time=2016-06-29 15:07:46;t1=17.13;t2=22.94;v=153;milli=334415129;
id=13;time=2016-06-29 15:08:17;t1=17.13;t2=23.00;v=154;milli=334446030;
id=13;time=2016-06-29 15:08:49;t1=17.13;t2=23.00;v=154;milli=334476931;
id=13;time=2016-06-29 15:09:20;t1=17.13;t2=23.00;v=154;milli=334507830;
id=13;time=2016-06-29 15:09:52;t1=17.13;t2=23.00;v=153;milli=334538731;
id=13;time=2016-06-29 15:10:23;t1=17.13;t2=23.06;v=153;milli=334569631;
id=13;time=2016-06-29 15:10:54;t1=17.06;t2=23.06;v=153;milli=334600532;
id=13;time=2016-06-29 15:11:26;t1=17.13;t2=23.13;v=153;milli=334631435;
id=13;time=2016-06-29 15:11:57;t1=17.13;t2=23.13;v=154;milli=334662336;
id=13;time=2016-06-29 15:12:29;t1=17.06;t2=23.13;v=154;milli=334693236;
id=13;time=2016-06-29 15:13:00;t1=17.06;t2=23.13;v=153;milli=334724137;
id=13;time=2016-06-29 15:13:31;t1=17.06;t2=23.13;v=154;milli=334755037;
id=13;time=2016-06-29 15:14:03;t1=17.06;t2=23.13;v=153;milli=334785937;
id=13;time=2016-06-29 15:14:34;t1=17.06;t2=23.13;v=154;milli=334816838;
id=13;time=2016-06-29 15:15:05;t1=17.06;t2=23.19;v=154;milli=334847741;
id=13;time=2016-06-29 15:15:37;t1=17.06;t2=23.19;v=153;milli=334878642;
id=13;time=2016-06-29 15:16:08;t1=17.06;t2=23.19;v=153;milli=334909542;
id=13;time=2016-06-29 15:16:40;t1=17.06;t2=23.19;v=153;milli=334940443;
id=13;time=2016-06-29 15:17:11;t1=17.06;t2=23.19;v=153;milli=334971343;
id=13;time=2016-06-29 15:17:42;t1=17.13;t2=23.25;v=154;milli=335002243;
id=13;time=2016-06-29 15:18:14;t1=17.06;t2=23.25;v=154;milli=335033144;
id=13;time=2016-06-29 15:18:45;t1=17.13;t2=23.25;v=153;milli=335064048;
id=13;time=2016-06-29 15:19:16;t1=17.13;t2=23.25;v=153;milli=335094948;
id=13;time=2016-06-29 15:19:48;t1=17.13;t2=23.25;v=153;milli=335125848;
id=13;time=2016-06-29 15:20:19;t1=17.13;t2=23.25;v=154;milli=335156749;
id=13;time=2016-06-29 15:20:51;t1=17.13;t2=23.25;v=154;milli=335187649;
id=13;time=2016-06-29 15:21:22;t1=17.13;t2=23.25;v=153;milli=335218549;
id=13;time=2016-06-29 15:21:53;t1=17.19;t2=23.25;v=153;milli=335249450;
id=13;time=2016-06-29 15:22:25;t1=17.19;t2=23.25;v=153;milli=335280354;
id=13;time=2016-06-29 15:22:56;t1=17.19;t2=23.25;v=154;milli=335311254;
id=13;time=2016-06-29 15:23:27;t1=17.25;t2=23.25;v=153;milli=335342154;
id=13;time=2016-06-29 15:23:59;t1=17.25;t2=23.25;v=153;milli=335373055;
id=13;time=2016-06-29 15:24:30;t1=17.25;t2=23.25;v=153;milli=335403955;
id=13;time=2016-06-29 15:25:02;t1=17.31;t2=23.25;v=153;milli=335434855;
id=13;time=2016-06-29 15:25:33;t1=17.31;t2=23.25;v=153;milli=335465756;
id=13;time=2016-06-29 15:26:04;t1=17.25;t2=23.25;v=154;milli=335496660;
id=13;time=2016-06-29 15:26:36;t1=17.31;t2=23.25;v=153;milli=335527560;
id=13;time=2016-06-29 15:27:07;t1=17.31;t2=23.25;v=154;milli=335558460;
id=13;time=2016-06-29 15:27:38;t1=17.31;t2=23.25;v=153;milli=335589361;
id=13;time=2016-06-29 15:28:10;t1=17.31;t2=23.25;v=153;milli=335620261;
id=13;time=2016-06-29 15:28:41;t1=17.31;t2=23.19;v=153;milli=335651162;
id=13;time=2016-06-29 15:29:13;t1=17.25;t2=23.25;v=153;milli=335682062;
id=13;time=2016-06-29 15:29:44;t1=17.25;t2=23.19;v=154;milli=335712966;
id=13;time=2016-06-29 15:30:15;t1=17.31;t2=23.19;v=153;milli=335743866;
id=13;time=2016-06-29 15:30:47;t1=17.25;t2=23.19;v=153;milli=335774767;
id=13;time=2016-06-29 15:31:18;t1=17.31;t2=23.19;v=153;milli=335805666;
id=13;time=2016-06-29 15:31:49;t1=17.31;t2=23.13;v=153;milli=335836567;
id=13;time=2016-06-29 15:32:21;t1=17.31;t2=23.06;v=153;milli=335867468;
id=13;time=2016-06-29 15:32:52;t1=17.31;t2=23.06;v=154;milli=335898368;
id=13;time=2016-06-29 15:33:24;t1=17.38;t2=23.00;v=153;milli=335929271;
id=13;time=2016-06-29 15:33:55;t1=17.38;t2=23.06;v=153;milli=335960172;
id=13;time=2016-06-29 15:34:26;t1=17.38;t2=23.06;v=153;milli=335991073;
id=13;time=2016-06-29 15:34:58;t1=17.38;t2=23.06;v=153;milli=336021973;
id=13;time=2016-06-29 15:35:29;t1=17.44;t2=23.06;v=153;milli=336052873;
id=13;time=2016-06-29 15:36:00;t1=17.44;t2=23.06;v=153;milli=336083773;
id=13;time=2016-06-29 15:36:32;t1=17.50;t2=23.06;v=154;milli=336114674;
id=13;time=2016-06-29 15:37:03;t1=17.50;t2=23.06;v=153;milli=336145603;
id=13;time=2016-06-29 15:37:35;t1=17.56;t2=23.00;v=153;milli=336176503;
id=13;time=2016-06-29 15:38:06;t1=17.63;t2=22.94;v=153;milli=336207404;
id=13;time=2016-06-29 15:38:37;t1=17.63;t2=22.94;v=154;milli=336238304;
id=13;time=2016-06-29 15:39:09;t1=17.63;t2=22.94;v=153;milli=336269204;
id=13;time=2016-06-29 15:39:40;t1=17.63;t2=22.94;v=153;milli=336300105;
id=13;time=2016-06-29 15:40:12;t1=17.63;t2=22.94;v=153;milli=336331005;
id=13;time=2016-06-29 15:40:43;t1=17.63;t2=22.94;v=153;milli=336361909;
id=13;time=2016-06-29 15:41:14;t1=17.63;t2=23.00;v=153;milli=336392809;
id=13;time=2016-06-29 15:41:46;t1=17.63;t2=22.94;v=153;milli=336423710;
id=13;time=2016-06-29 15:42:17;t1=17.63;t2=22.94;v=153;milli=336454610;
id=13;time=2016-06-29 15:42:48;t1=17.63;t2=23.00;v=153;milli=336485510;
id=13;time=2016-06-29 15:43:20;t1=17.69;t2=23.00;v=153;milli=336516411;
id=13;time=2016-06-29 15:43:51;t1=17.69;t2=23.00;v=153;milli=336547312;
id=13;time=2016-06-29 15:44:23;t1=17.69;t2=23.00;v=153;milli=336578215;
id=13;time=2016-06-29 15:44:54;t1=17.63;t2=23.06;v=153;milli=336609115;
id=13;time=2016-06-29 15:45:25;t1=17.63;t2=23.00;v=153;milli=336640016;
id=13;time=2016-06-29 15:45:57;t1=17.63;t2=23.00;v=153;milli=336670916;
id=13;time=2016-06-29 15:46:28;t1=17.63;t2=23.00;v=153;milli=336701816;
id=13;time=2016-06-29 15:46:59;t1=17.63;t2=22.94;v=153;milli=336732717;
id=13;time=2016-06-29 15:47:31;t1=17.69;t2=22.88;v=153;milli=336763617;
id=13;time=2016-06-29 15:48:02;t1=17.69;t2=22.88;v=153;milli=336794522;
id=13;time=2016-06-29 15:48:34;t1=17.69;t2=22.75;v=153;milli=336825421;
id=13;time=2016-06-29 15:49:05;t1=17.69;t2=22.75;v=153;milli=336856322;
id=13;time=2016-06-29 15:49:36;t1=17.69;t2=22.75;v=153;milli=336887223;
id=13;time=2016-06-29 15:50:08;t1=17.69;t2=22.69;v=153;milli=336918123;
id=13;time=2016-06-29 15:50:39;t1=17.75;t2=22.69;v=153;milli=336949023;
id=13;time=2016-06-29 15:51:10;t1=17.75;t2=22.69;v=153;milli=336979924;
id=13;time=2016-06-29 15:51:42;t1=17.75;t2=22.63;v=153;milli=337010828;
id=13;time=2016-06-29 15:52:13;t1=17.75;t2=22.56;v=153;milli=337041728;
id=13;time=2016-06-29 15:52:45;t1=17.81;t2=22.56;v=153;milli=337072628;
id=13;time=2016-06-29 15:53:16;t1=17.81;t2=22.50;v=153;milli=337103529;
id=13;time=2016-06-29 15:53:47;t1=17.81;t2=22.50;v=153;milli=337134429;
id=13;time=2016-06-29 15:54:19;t1=17.88;t2=22.50;v=153;milli=337165329;
id=13;time=2016-06-29 15:54:50;t1=17.94;t2=22.50;v=153;milli=337196230;
id=13;time=2016-06-29 15:55:22;t1=17.88;t2=22.50;v=153;milli=337227134;
id=13;time=2016-06-29 15:55:53;t1=17.88;t2=22.50;v=153;milli=337258034;
id=13;time=2016-06-29 15:56:24;t1=17.88;t2=22.56;v=153;milli=337288934;
id=13;time=2016-06-29 15:56:56;t1=17.81;t2=22.56;v=153;milli=337319835;
id=13;time=2016-06-29 15:57:27;t1=17.81;t2=22.63;v=153;milli=337350735;
id=13;time=2016-06-29 15:57:58;t1=17.81;t2=22.69;v=153;milli=337381636;
id=13;time=2016-06-29 15:58:30;t1=17.81;t2=22.69;v=153;milli=337412536;
id=13;time=2016-06-29 15:59:01;t1=17.81;t2=22.69;v=153;milli=337443440;
id=13;time=2016-06-29 15:59:33;t1=17.75;t2=22.75;v=153;milli=337474340;
id=13;time=2016-06-29 16:00:04;t1=17.75;t2=22.69;v=153;milli=337505241;
id=13;time=2016-06-29 16:00:35;t1=17.75;t2=22.69;v=153;milli=337536141;
id=13;time=2016-06-29 16:01:07;t1=17.75;t2=22.69;v=153;milli=337567041;
id=13;time=2016-06-29 16:01:38;t1=17.75;t2=22.69;v=153;milli=337597942;
id=13;time=2016-06-29 16:02:09;t1=17.75;t2=22.75;v=153;milli=337628843;
id=13;time=2016-06-29 16:02:41;t1=17.75;t2=22.75;v=153;milli=337659746;
id=13;time=2016-06-29 16:03:12;t1=17.75;t2=22.69;v=153;milli=337690647;
id=13;time=2016-06-29 16:03:44;t1=17.81;t2=22.75;v=153;milli=337721547;
id=13;time=2016-06-29 16:04:15;t1=17.81;t2=22.75;v=153;milli=337752448;
id=13;time=2016-06-29 16:04:46;t1=17.81;t2=22.75;v=153;milli=337783347;
id=13;time=2016-06-29 16:05:18;t1=17.88;t2=22.75;v=153;milli=337814248;
id=13;time=2016-06-29 16:05:49;t1=17.88;t2=22.75;v=153;milli=337845149;
id=13;time=2016-06-29 16:06:20;t1=17.94;t2=22.81;v=153;milli=337876078;
id=13;time=2016-06-29 16:06:52;t1=18.00;t2=22.81;v=153;milli=337906979;
id=13;time=2016-06-29 16:07:23;t1=18.00;t2=22.81;v=153;milli=337937879;
id=13;time=2016-06-29 16:07:55;t1=18.00;t2=22.81;v=153;milli=337968779;
id=13;time=2016-06-29 16:08:26;t1=18.06;t2=22.81;v=153;milli=337999680;
id=13;time=2016-06-29 16:08:57;t1=18.06;t2=22.75;v=153;milli=338030580;
id=13;time=2016-06-29 16:09:29;t1=18.06;t2=22.81;v=153;milli=338061481;
id=13;time=2016-06-29 16:10:00;t1=18.06;t2=22.81;v=153;milli=338092384;
id=13;time=2016-06-29 16:10:31;t1=18.06;t2=22.88;v=153;milli=338123285;
id=13;time=2016-06-29 16:11:03;t1=18.06;t2=22.81;v=153;milli=338154185;
id=13;time=2016-06-29 16:11:34;t1=18.06;t2=22.88;v=153;milli=338185085;
id=13;time=2016-06-29 16:12:06;t1=18.06;t2=22.88;v=153;milli=338215986;
id=13;time=2016-06-29 16:12:37;t1=18.06;t2=22.88;v=153;milli=338246886;
id=13;time=2016-06-29 16:13:08;t1=18.06;t2=22.88;v=153;milli=338277787;
id=13;time=2016-06-29 16:13:40;t1=18.06;t2=22.81;v=153;milli=338308690;
id=13;time=2016-06-29 16:14:11;t1=18.06;t2=22.81;v=153;milli=338339591;
id=13;time=2016-06-29 16:14:42;t1=18.13;t2=22.81;v=153;milli=338370492;
id=13;time=2016-06-29 16:15:14;t1=18.13;t2=22.81;v=153;milli=338401392;
id=13;time=2016-06-29 16:15:45;t1=18.13;t2=22.81;v=153;milli=338432292;
id=13;time=2016-06-29 16:16:17;t1=18.13;t2=22.75;v=153;milli=338463193;
id=13;time=2016-06-29 16:16:48;t1=18.13;t2=22.75;v=153;milli=338494093;
id=13;time=2016-06-29 16:17:19;t1=18.13;t2=22.75;v=153;milli=338524997;
id=13;time=2016-06-29 16:17:51;t1=18.13;t2=22.75;v=153;milli=338555897;
id=13;time=2016-06-29 16:18:22;t1=18.13;t2=22.75;v=153;milli=338586798;
id=13;time=2016-06-29 16:18:53;t1=18.13;t2=22.69;v=153;milli=338617698;
id=13;time=2016-06-29 16:19:25;t1=18.13;t2=22.69;v=153;milli=338648599;
id=13;time=2016-06-29 16:19:56;t1=18.13;t2=22.69;v=153;milli=338679499;
id=13;time=2016-06-29 16:20:28;t1=18.13;t2=22.69;v=153;milli=338710399;
id=13;time=2016-06-29 16:20:59;t1=18.13;t2=22.69;v=153;milli=338741303;
id=13;time=2016-06-29 16:21:30;t1=18.13;t2=22.63;v=153;milli=338772204;
id=13;time=2016-06-29 16:22:02;t1=18.19;t2=22.63;v=153;milli=338803104;
id=13;time=2016-06-29 16:22:33;t1=18.19;t2=22.63;v=153;milli=338834005;
id=13;time=2016-06-29 16:23:04;t1=18.13;t2=22.63;v=153;milli=338864905;
id=13;time=2016-06-29 16:23:36;t1=18.19;t2=22.63;v=153;milli=338895805;
id=13;time=2016-06-29 16:24:07;t1=18.13;t2=22.56;v=153;milli=338926706;
id=13;time=2016-06-29 16:24:38;t1=18.13;t2=22.56;v=153;milli=338957610;
id=13;time=2016-06-29 16:25:10;t1=18.13;t2=22.50;v=153;milli=338988510;
id=13;time=2016-06-29 16:25:41;t1=18.13;t2=22.50;v=153;milli=339019410;
id=13;time=2016-06-29 16:26:13;t1=18.13;t2=22.44;v=153;milli=339050311;
id=13;time=2016-06-29 16:26:44;t1=18.13;t2=22.38;v=153;milli=339081212;
id=13;time=2016-06-29 16:27:15;t1=18.13;t2=22.31;v=153;milli=339112112;
id=13;time=2016-06-29 16:27:47;t1=18.06;t2=22.31;v=153;milli=339143012;
id=13;time=2016-06-29 16:28:18;t1=18.13;t2=22.25;v=153;milli=339173916;
id=13;time=2016-06-29 16:28:49;t1=18.13;t2=22.25;v=153;milli=339204817;
id=13;time=2016-06-29 16:29:21;t1=18.13;t2=22.19;v=153;milli=339235717;
id=13;time=2016-06-29 16:29:52;t1=18.06;t2=22.19;v=153;milli=339266617;
id=13;time=2016-06-29 16:30:24;t1=18.13;t2=22.13;v=153;milli=339297518;
id=13;time=2016-06-29 16:30:55;t1=18.06;t2=22.13;v=153;milli=339328417;
id=13;time=2016-06-29 16:31:26;t1=18.13;t2=22.06;v=153;milli=339359318;
id=13;time=2016-06-29 16:31:58;t1=18.06;t2=22.00;v=153;milli=339390221;
id=13;time=2016-06-29 16:32:29;t1=18.00;t2=22.00;v=153;milli=339421122;
id=13;time=2016-06-29 16:33:00;t1=18.00;t2=22.00;v=153;milli=339452022;
id=13;time=2016-06-29 16:33:32;t1=17.94;t2=21.94;v=153;milli=339482923;
id=13;time=2016-06-29 16:34:03;t1=17.94;t2=22.00;v=153;milli=339513823;
id=13;time=2016-06-29 16:34:34;t1=17.94;t2=22.00;v=153;milli=339544723;
id=13;time=2016-06-29 16:35:06;t1=18.00;t2=21.88;v=153;milli=339575624;
id=13;time=2016-06-29 16:35:37;t1=18.00;t2=21.81;v=153;milli=339606552;
id=13;time=2016-06-29 16:36:09;t1=18.00;t2=21.81;v=153;milli=339637453;
id=13;time=2016-06-29 16:36:40;t1=18.00;t2=21.81;v=153;milli=339668354;
id=13;time=2016-06-29 16:37:11;t1=18.00;t2=21.81;v=153;milli=339699253;
id=13;time=2016-06-29 16:37:43;t1=18.00;t2=21.81;v=153;milli=339730154;
id=13;time=2016-06-29 16:38:14;t1=17.94;t2=21.81;v=153;milli=339761054;
id=13;time=2016-06-29 16:38:45;t1=17.94;t2=21.81;v=153;milli=339791955;
id=13;time=2016-06-29 16:39:17;t1=17.94;t2=21.81;v=153;milli=339822861;
id=13;time=2016-06-29 16:39:48;t1=17.94;t2=21.81;v=153;milli=339853762;
id=13;time=2016-06-29 16:40:19;t1=17.88;t2=21.75;v=153;milli=339884664;
id=13;time=2016-06-29 16:40:51;t1=17.88;t2=21.75;v=153;milli=339915566;
id=13;time=2016-06-29 16:41:22;t1=17.88;t2=21.75;v=153;milli=339946468;
id=13;time=2016-06-29 16:41:53;t1=17.88;t2=21.69;v=153;milli=339977370;
id=13;time=2016-06-29 16:42:25;t1=17.88;t2=21.63;v=153;milli=340008271;
id=13;time=2016-06-29 16:42:56;t1=17.81;t2=21.56;v=153;milli=340039178;
id=13;time=2016-06-29 16:43:28;t1=17.81;t2=21.56;v=153;milli=340070079;
id=13;time=2016-06-29 16:43:59;t1=17.81;t2=21.56;v=153;milli=340100978;
id=13;time=2016-06-29 16:44:30;t1=17.75;t2=21.56;v=153;milli=340131878;
id=13;time=2016-06-29 16:45:02;t1=17.75;t2=21.56;v=153;milli=340162779;
id=13;time=2016-06-29 16:45:33;t1=17.75;t2=21.56;v=153;milli=340193679;
id=13;time=2016-06-29 16:46:04;t1=17.75;t2=21.56;v=153;milli=340224579;
id=13;time=2016-06-29 16:46:36;t1=17.75;t2=21.56;v=153;milli=340255483;
id=13;time=2016-06-29 16:47:07;t1=17.75;t2=21.56;v=153;milli=340286384;
id=13;time=2016-06-29 16:47:38;t1=17.75;t2=21.56;v=153;milli=340317283;
id=13;time=2016-06-29 16:48:10;t1=17.75;t2=21.56;v=153;milli=340348184;
id=13;time=2016-06-29 16:48:41;t1=17.75;t2=21.50;v=153;milli=340379085;
id=13;time=2016-06-29 16:49:12;t1=17.75;t2=21.50;v=153;milli=340409985;
id=13;time=2016-06-29 16:49:44;t1=17.75;t2=21.50;v=153;milli=340440885;
id=13;time=2016-06-29 16:50:15;t1=17.75;t2=21.44;v=153;milli=340471789;
id=13;time=2016-06-29 16:50:47;t1=17.69;t2=21.38;v=153;milli=340502690;
id=13;time=2016-06-29 16:51:18;t1=17.69;t2=21.38;v=153;milli=340533590;
id=13;time=2016-06-29 16:51:49;t1=17.69;t2=21.31;v=153;milli=340564490;
id=13;time=2016-06-29 16:52:21;t1=17.69;t2=21.31;v=153;milli=340595391;
id=13;time=2016-06-29 16:52:52;t1=17.69;t2=21.25;v=153;milli=340626291;
id=13;time=2016-06-29 16:53:23;t1=17.69;t2=21.25;v=153;milli=340657192;
id=13;time=2016-06-29 16:53:55;t1=17.69;t2=21.19;v=153;milli=340688095;
id=13;time=2016-06-29 16:54:26;t1=17.69;t2=21.19;v=153;milli=340718996;
id=13;time=2016-06-29 16:54:57;t1=17.69;t2=21.19;v=153;milli=340749896;
id=13;time=2016-06-29 16:55:29;t1=17.69;t2=21.19;v=153;milli=340780796;
id=13;time=2016-06-29 16:56:00;t1=17.69;t2=21.13;v=153;milli=340811697;
id=13;time=2016-06-29 16:56:31;t1=17.69;t2=21.06;v=153;milli=340842597;
id=13;time=2016-06-29 16:57:03;t1=17.69;t2=21.06;v=153;milli=340873498;
id=13;time=2016-06-29 16:57:34;t1=17.69;t2=21.06;v=153;milli=340904401;
id=13;time=2016-06-29 16:58:05;t1=17.69;t2=21.06;v=153;milli=340935302;
id=13;time=2016-06-29 16:58:37;t1=17.63;t2=21.06;v=153;milli=340966202;
id=13;time=2016-06-29 16:59:08;t1=17.69;t2=21.00;v=153;milli=340997103;
id=13;time=2016-06-29 16:59:40;t1=17.69;t2=21.00;v=153;milli=341028003;
id=13;time=2016-06-29 17:00:11;t1=17.63;t2=20.94;v=153;milli=341058903;
id=13;time=2016-06-29 17:00:42;t1=17.63;t2=20.94;v=153;milli=341089804;
id=13;time=2016-06-29 17:01:14;t1=17.63;t2=20.94;v=153;milli=341120708;
id=13;time=2016-06-29 17:01:45;t1=17.63;t2=20.94;v=153;milli=341151608;
id=13;time=2016-06-29 17:02:16;t1=17.63;t2=20.88;v=153;milli=341182508;
id=13;time=2016-06-29 17:02:48;t1=17.63;t2=20.88;v=153;milli=341213409;
id=13;time=2016-06-29 17:03:19;t1=17.63;t2=20.94;v=153;milli=341244310;
id=13;time=2016-06-29 17:03:50;t1=17.63;t2=20.88;v=153;milli=341275209;
id=13;time=2016-06-29 17:04:22;t1=17.63;t2=20.88;v=153;milli=341306110;
id=13;time=2016-06-29 17:04:53;t1=17.63;t2=20.88;v=153;milli=341337027;
id=13;time=2016-06-29 17:05:24;t1=17.63;t2=20.88;v=153;milli=341367927;
id=13;time=2016-06-29 17:05:56;t1=17.63;t2=20.81;v=153;milli=341398828;
id=13;time=2016-06-29 17:06:27;t1=17.63;t2=20.81;v=153;milli=341429740;
id=13;time=2016-06-29 17:06:58;t1=17.56;t2=20.88;v=153;milli=341460639;
id=13;time=2016-06-29 17:07:30;t1=17.56;t2=20.88;v=153;milli=341491540;
id=13;time=2016-06-29 17:08:01;t1=17.56;t2=20.88;v=153;milli=341522441;
id=13;time=2016-06-29 17:08:33;t1=17.56;t2=20.88;v=153;milli=341553345;
id=13;time=2016-06-29 17:09:04;t1=17.56;t2=20.88;v=153;milli=341584244;
id=13;time=2016-06-29 17:09:35;t1=17.63;t2=20.88;v=153;milli=341615145;
id=13;time=2016-06-29 17:10:07;t1=17.63;t2=20.88;v=153;milli=341646046;
id=13;time=2016-06-29 17:10:38;t1=17.63;t2=20.88;v=153;milli=341676945;
id=13;time=2016-06-29 17:11:09;t1=17.56;t2=20.88;v=153;milli=341707846;
id=13;time=2016-06-29 17:11:41;t1=17.63;t2=20.94;v=153;milli=341738747;
id=13;time=2016-06-29 17:12:12;t1=17.63;t2=20.88;v=153;milli=341769651;
id=13;time=2016-06-29 17:12:43;t1=17.69;t2=20.88;v=153;milli=341800552;
id=13;time=2016-06-29 17:13:15;t1=17.69;t2=20.88;v=153;milli=341831451;
id=13;time=2016-06-29 17:13:46;t1=17.69;t2=20.94;v=153;milli=341862352;
id=13;time=2016-06-29 17:14:17;t1=17.63;t2=20.88;v=153;milli=341893253;
id=13;time=2016-06-29 17:14:49;t1=17.69;t2=20.94;v=153;milli=341924152;
id=13;time=2016-06-29 17:15:20;t1=17.69;t2=20.94;v=153;milli=341955053;
id=13;time=2016-06-29 17:15:51;t1=17.69;t2=20.94;v=153;milli=341985957;
id=13;time=2016-06-29 17:16:23;t1=17.69;t2=20.94;v=153;milli=342016858;
id=13;time=2016-06-29 17:16:54;t1=17.69;t2=20.94;v=153;milli=342047758;
id=13;time=2016-06-29 17:17:26;t1=17.63;t2=20.94;v=153;milli=342078658;
id=13;time=2016-06-29 17:17:57;t1=17.63;t2=21.00;v=153;milli=342109559;
id=13;time=2016-06-29 17:18:28;t1=17.63;t2=21.00;v=153;milli=342140460;
id=13;time=2016-06-29 17:19:00;t1=17.63;t2=21.06;v=153;milli=342171359;
id=13;time=2016-06-29 17:19:31;t1=17.56;t2=21.06;v=153;milli=342202263;
id=13;time=2016-06-29 17:20:02;t1=17.56;t2=21.13;v=153;milli=342233164;
id=13;time=2016-06-29 17:20:34;t1=17.50;t2=21.19;v=153;milli=342264065;
id=13;time=2016-06-29 17:21:05;t1=17.50;t2=21.25;v=153;milli=342294965;
id=13;time=2016-06-29 17:21:36;t1=17.50;t2=21.31;v=153;milli=342325865;
